Unnamed: 0,link_id,x_vector,y_vector,a_fit,b_fit,cap_fit,fft_fit,R^2
82,82,"[1.         2.01925467 2.67480363 3.0002742  3.45189088 3.73615961
 4.02593126 3.95709423 4.17589123 4.56450282 4.53890838 4.54207189
 4.9985538  4.96927735 5.1329823  4.89981638 5.01868642 5.34451012
 5.29840115 5.37860977 5.5596832  5.39525438 5.48953229 5.82258149
 5.75158926]","[ 9.84        9.98       10.48       10.86857143 11.13555556 11.71272727
 11.82923077 11.49333333 11.92117647 12.30526316 12.08857143 12.21043478
 12.8888     12.67555556 12.64206897 12.39741935 12.62787879 12.888
 13.10324324 12.91948718 13.47317073 13.03953488 13.08044444 13.74425532
 13.49755102]",0.289189503508022,1.7083472159317872,4.621215870353114,9.51546918986616,0.9829776060217508
83,83,"[1.         1.43722222 1.64850567 1.66999063 1.75898617 1.8003339
 1.79635127 1.80603309 1.83792615 1.87811286 1.87599674 1.88420334
 1.89509022 1.89748737 1.8927019  1.91234044 1.91810087 1.94498923
 1.89490345 1.94406096 1.95889351 1.95468694 1.93736397 1.96635653
 1.92258399]","[3.68       4.5        4.584      4.39428571 4.60222222 4.65090909
 4.58       4.68133333 4.57058824 4.75263158 4.64       4.68608696
 4.72       4.71925926 4.67241379 4.74774194 4.74727273 4.69885714
 4.58162162 4.82102564 4.87073171 4.7055814  4.74044444 4.87489362
 4.67673469]",0.5709202306559295,0.8000000000000002,1.0133353922338282,2.427285340084835,0.864423825911378
84,84,"[1.         2.08208469 2.74032551 3.13153908 3.52207652 3.84438114
 4.06899423 4.32286277 4.53990578 4.59966557 4.85082004 4.92027038
 4.98342648 5.19481932 5.15647745 5.37326006 5.37661216 5.33049637
 5.45920738 5.85639226 6.10536838 5.88765205 6.00506733 5.97841237
 6.133797  ]","[10.78       11.22666667 11.412      11.57428571 12.07555556 12.69090909
 12.61076923 12.94933333 12.94       12.88       13.59142857 12.97565217
 13.2056     13.31777778 13.09241379 13.64       13.59090909 13.32628571
 13.47621622 14.08358974 14.65560976 14.24325581 14.28444444 14.26595745
 14.70163265]",0.1499956514704079,1.7875039594391327,3.7744225716826825,10.64625424453387,0.9626874487163212
85,85,"[1.         1.95092247 2.44519623 2.84835813 3.23021646 3.3428533
 3.51531314 3.68030211 3.86331848 4.0541789  4.10517585 4.22122324
 4.35448624 4.4364621  4.38277173 4.76944696 4.90451652 4.74451991
 4.96797859 4.97352867 5.27396001 4.97718667 5.03715881 5.14109518
 5.26457317]","[ 8.82        8.86666667  9.376       9.60857143 10.37555556 10.30909091
 10.39692308 10.35066667 10.84705882 10.74210526 10.9447619  11.00434783
 11.1152     11.37259259 11.11034483 11.72064516 12.08545455 11.59314286
 12.04378378 11.8625641  12.57121951 11.88       12.28933333 12.05914894
 12.50204082]",0.3114587201492504,1.9637112203952463,4.366453605252245,8.566194121489922,0.9815075613692236
86,86,"[1.         2.11257318 2.80195828 3.16798502 3.59871857 3.67858193
 4.15824238 4.36182386 4.4940511  4.68104157 4.8054604  4.94810759
 5.12341147 5.30239494 5.45726967 5.7194201  5.40961133 5.68209309
 5.63969352 5.82796147 5.74768527 5.95031118 6.02195084 6.32573845
 6.10158998]","[10.7        11.54666667 11.996      11.62       11.98222222 12.42181818
 12.38769231 13.22666667 12.78352941 13.18       13.18952381 13.2026087
 13.7192     13.97555556 14.01586207 14.75354839 13.57454545 14.37371429
 13.99351351 14.52358974 14.04585366 14.3372093  14.54088889 15.02510638
 14.69714286]",0.13398041961869914,1.9110120542814946,3.6062291904090604,10.767413620028465,0.9611632924972369
87,87,"[1.         2.3465419  3.29929442 4.02374424 4.45713814 5.00877827
 5.31181229 5.62803472 6.17749337 6.55791656 6.63361333 6.74265526
 7.26109492 7.17331887 7.54506558 7.43643474 7.59110944 7.98518835
 8.02340708 8.24947752 8.25976826 8.79681899 8.48703554 9.14578588
 8.9554477 ]","[17.68       18.31333333 18.96       19.         18.68888889 19.22181818
 19.59692308 19.91066667 20.20705882 20.97578947 20.34285714 20.28695652
 22.02       20.99037037 21.01655172 20.6916129  20.87454545 21.568
 21.92324324 22.06102564 22.10097561 23.13116279 22.42666667 23.59404255
 23.35306122]",0.19079567999684247,2.4730549406692006,7.699567348368622,18.09565818450769,0.9521415411968128
88,88,"[1.         2.37433793 3.15627019 3.85920955 4.44189626 4.9678484
 5.39377288 5.47283301 5.69745708 6.11587178 6.2978009  6.61536319
 6.75929111 6.79319147 7.28630774 7.18073526 7.21098982 7.5337427
 7.70840772 7.29112754 7.84000035 7.72227055 8.07120703 7.88904751
 8.26829801]","[17.32       17.37333333 17.512      17.69714286 17.98       18.46727273
 18.60923077 18.49733333 18.87176471 19.09368421 19.04       19.25217391
 19.5168     19.43925926 20.06689655 19.75741935 19.91757576 20.21485714
 20.18918919 19.43076923 20.27121951 20.01348837 20.54488889 19.98255319
 20.5277551 ]",0.64954247314988,2.0700616816499062,14.525660985223354,17.135401934446882,0.9773580446712999
89,89,"[1.         2.07966212 2.61551708 3.09514751 3.32801965 3.60215605
 3.7712493  3.75723807 4.29945075 4.37054864 4.70056016 4.84027551
 5.08290288 4.74823165 5.09694211 5.12393999 5.11010502 5.49243537
 5.20325681 5.31110815 5.39743091 5.58238032 5.45621071 5.54394816
 5.43058232]","[10.         10.51333333 11.172      11.16       10.82444444 11.05090909
 11.22769231 11.10533333 12.06823529 12.01157895 12.48761905 12.69043478
 13.0352     12.14962963 12.8862069  12.85096774 12.74545455 13.66171429
 12.71243243 12.76051282 12.77707317 13.28372093 12.99244444 13.16893617
 13.00122449]",0.14946945930104774,2.1962542031144543,3.939493839992702,10.0732077313875,0.9439673866254832
90,90,"[1.         2.20424449 2.96225267 3.63032331 4.11029764 4.27871392
 4.74375599 4.9914732  5.07913767 5.62792147 5.6235239  5.78507531
 5.89254429 6.32992662 6.27426992 6.33934868 6.56501453 6.7200138
 6.39627926 6.66536559 6.91959428 6.95374401 7.14861717 6.8593839
 7.23404053]","[14.02       14.18       14.628      14.76857143 15.32666667 15.15636364
 15.59230769 15.93866667 15.63294118 16.44210526 16.20761905 16.32608696
 16.2008     16.98962963 16.63241379 16.70387097 17.01939394 17.552
 16.2        16.90871795 17.62878049 17.20046512 17.75288889 17.0293617
 17.53877551]",0.7433108585130234,1.9482648073909044,12.253998663399887,13.915233922568627,0.9592108135052517
91,91,"[1.         2.20306313 2.96806623 3.58062276 4.12832818 4.4255795
 4.81031652 4.89610969 5.19183697 5.43963798 5.49462168 5.83785152
 5.97491744 6.26126923 6.44645199 6.48103442 6.61541329 6.479684
 6.9060489  6.68077666 6.8607529  6.94843809 6.99896962 7.10329168
 6.9298381 ]","[13.84       14.32666667 14.492      14.80857143 15.31111111 15.24
 15.97076923 15.52266667 15.52941176 15.88421053 16.01809524 16.6573913
 16.2272     17.21555556 17.46689655 17.14709677 17.10363636 16.85142857
 17.90864865 17.09282051 17.10634146 17.19348837 17.41777778 17.39531915
 16.86530612]",0.1186941130327491,1.8064747008928428,4.464562818175594,13.757317987945134,0.942609542370823
